dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,comments_disabled,location,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,tags/28,tags/29,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,video_view_count
1349,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/97803783f44140cfe35cfed06ca62d42/5C8C8915/t51.2885-15/e35/41702055_566055807148790_6845434407898817578_n.jpg,28,28,"""Todo abraço é muito bem vindo,
só que o seu é mais apertado.""🎶
.
.
Da série: Eu & Você 💕
@brenaraira
.
.
Insta: http://www.instagram.com/maregraphy/
.
.
Marque seu ensaio/evento: 021 979999121(WhatsApp)
.
.
#maregraphy #rairaelucas #ensaioexterno #ensaiodecasal #beach #saturday #sabado #praianos #happy #photographylovers #love #youandi #voceeeu #arpoador #ipanemabeach #sky #kisses #photography #riodejaneiro #we #amor #brasil #instagood #instahappy #instalove",1,1916047652920093127,false,,,,,,3220879298,BqXKzBNBenH,love,photographylovers,kisses,voceeeu,arpoador,instagood,saturday,1542630701,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e546c528b5bc2cc1753bfd3f5c161eed/5C7A6601/t51.2885-15/e35/c0.118.949.949/s150x150/41702055_566055807148790_6845434407898817578_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/89d5d08892421f075f18520b89dc15b9/5C83C54B/t51.2885-15/e35/c0.118.949.949/s240x240/41702055_566055807148790_6845434407898817578_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/05c5a63c4e4f268333461d80e17f2df8/5C7F86F1/t51.2885-15/e35/c0.118.949.949/s320x320/41702055_566055807148790_6845434407898817578_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/7923c692a318516db857443b679043d9/5C79EFAB/t51.2885-15/e35/c0.118.949.949/s480x480/41702055_566055807148790_6845434407898817578_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/f7e16837fc51d47c7cb2dd06347afbcc/5C724C0B/t51.2885-15/sh0.08/e35/c0.118.949.949/s640x640/41702055_566055807148790_6845434407898817578_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f7e16837fc51d47c7cb2dd06347afbcc/5C724C0B/t51.2885-15/sh0.08/e35/c0.118.949.949/s640x640/41702055_566055807148790_6845434407898817578_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/97803783f44140cfe35cfed06ca62d42/5C8C8915/t51.2885-15/e35/41702055_566055807148790_6845434407898817578_n.jpg,rairaelucas,sabado,sky,beach,photography,happy,riodejaneiro,we,instahappy,false,,instalove,ipanemabeach,ensaiodecasal,brasil,praianos,youandi,ensaioexterno,amor,maregraphy,,,,,,,,,,,,,,,
667,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/b3f03da8cd5d89ad0ec14350480dabdd/5C77C447/t51.2885-15/e35/44715201_136873893961068_2889167404669458224_n.jpg,50,50,Pôr do sol em Ipanema 🌤 #sunset #cloudyday #ipanemabeach  #riodejaneiro,2,1916047457322729185,false,"{""street_address"": ""ipanema"", ""zip_code"": ""22410-001"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,228833401,Ipanema,ipanema,213330740,BqXKwLCgv7h,riodejaneiro,ipanemabeach,sunset,cloudyday,,,,1542630677,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/5e37742aac70da334f25a9a4676d3689/5C6BAC63/t51.2885-15/e35/c206.0.667.667/s150x150/44715201_136873893961068_2889167404669458224_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/47bec7751ca1f97fd321301927a83590/5C726E29/t51.2885-15/e35/c206.0.667.667/s240x240/44715201_136873893961068_2889167404669458224_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/342061b3d510dac7ff64d8a0522ca614/5C8D2093/t51.2885-15/e35/c206.0.667.667/s320x320/44715201_136873893961068_2889167404669458224_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/cafb6e2d15b0ff65346c08285858a001/5C8124C9/t51.2885-15/e35/c206.0.667.667/s480x480/44715201_136873893961068_2889167404669458224_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/b25fdfd5d2224da1785c9415e86472d2/5C8FD269/t51.2885-15/sh0.08/e35/c206.0.667.667/s640x640/44715201_136873893961068_2889167404669458224_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b25fdfd5d2224da1785c9415e86472d2/5C8FD269/t51.2885-15/sh0.08/e35/c206.0.667.667/s640x640/44715201_136873893961068_2889167404669458224_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b3f03da8cd5d89ad0ec14350480dabdd/5C77C447/t51.2885-15/e35/44715201_136873893961068_2889167404669458224_n.jpg,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
1234,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/c94d64e1741eec2f209470dff1751ab2/5C7C317F/t51.2885-15/e35/44417961_883739138500566_3416645665423975182_n.jpg,39,39,"Life is full of beauties #clz one of it.. @calzedoniaturkey 
#love
#beachplease 😎👙 #worldwide #innovation #theoneandonly  #beachlife #Bikinilove #sunsunsun #beachbabe #bikinioftheday #swimwear #bikiniaddict #bikinigirl #bikini #bikinipose #bikinifitness #botd #beachbikini #abikiniaday #bikinishoot #bikiniseason #daydream #ipanemabeach #surfergirl #bikinilife  #summerdream #bikinifigur",2,1916047209850431166,false,,,,,,3664303908,BqXKskkA2a-,love,beachbabe,surfergirl,beachplease,bikinioftheday,beachlife,abikiniaday,1542630648,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/4feb59a90e97ba3a6f967e56fd50ccc4/5C74FA0D/t51.2885-15/e35/c0.61.858.858/s150x150/44417961_883739138500566_3416645665423975182_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/2b8c755a702b9d6ef7f08db464361b10/5C7D5147/t51.2885-15/e35/c0.61.858.858/s240x240/44417961_883739138500566_3416645665423975182_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/9f6f71fe31c349a8ee3804ffb1bbc215/5C843BFD/t51.2885-15/e35/c0.61.858.858/s320x320/44417961_883739138500566_3416645665423975182_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b5d7ca32557889cde2b2a5a62f7090cb/5C75F1A7/t51.2885-15/e35/c0.61.858.858/s480x480/44417961_883739138500566_3416645665423975182_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/eca3853f84ba446f6ed08d2ce9e59fb6/5C6F5644/t51.2885-15/sh0.08/e35/c0.61.858.858/s640x640/44417961_883739138500566_3416645665423975182_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/eca3853f84ba446f6ed08d2ce9e59fb6/5C6F5644/t51.2885-15/sh0.08/e35/c0.61.858.858/s640x640/44417961_883739138500566_3416645665423975182_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c94d64e1741eec2f209470dff1751ab2/5C7C317F/t51.2885-15/e35/44417961_883739138500566_3416645665423975182_n.jpg,sunsunsun,swimwear,Bikinilove,bikinilife,bikinishoot,clz,bikiniseason,bikinipose,beachbikini,false,,summerdream,worldwide,bikinifitness,bikinigirl,ipanemabeach,innovation,bikinifigur,theoneandonly,daydream,botd,bikini,bikiniaddict,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/0d95f16eacc7c2f9e7ece2264d95081d/5C83AC5F/t51.2885-15/e35/43984948_647633145632104_159633588391222166_n.jpg,13,13,"Um fim de tarde desse❤
#ipanema #errejota #rj #cidademaravilhosa #praia #ipanemabeach",0,1916042257368417736,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": """", ""region_name"": ""Rio de Janeiro (state)"", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": true, ""exact_country_match"": false}",true,405027146,Rio de Janeiro,rio-de-janeiro,4979348495,BqXJkgNFQXI,ipanema,ipanemabeach,errejota,praia,cidademaravilhosa,rj,,1542630057,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/766a61611423e863a8997a39150ca1bf/5C6D81ED/t51.2885-15/e35/c0.135.1080.1080/s150x150/43984948_647633145632104_159633588391222166_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/38b879d38e8f7615c6f048cbb6e55f8d/5C7E2558/t51.2885-15/e35/c0.135.1080.1080/s240x240/43984948_647633145632104_159633588391222166_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/54b674350454485ef99e18f192a94bee/5C7DAEE0/t51.2885-15/e35/c0.135.1080.1080/s320x320/43984948_647633145632104_159633588391222166_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/ec74a56f25be752a0409a711552d63e1/5C8F36BC/t51.2885-15/e35/c0.135.1080.1080/s480x480/43984948_647633145632104_159633588391222166_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/af894e9a59f6e7d97219b01f9956de55/5C8E697A/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43984948_647633145632104_159633588391222166_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/af894e9a59f6e7d97219b01f9956de55/5C8E697A/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43984948_647633145632104_159633588391222166_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0d95f16eacc7c2f9e7ece2264d95081d/5C83AC5F/t51.2885-15/e35/43984948_647633145632104_159633588391222166_n.jpg,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
876,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/e7aee739b9415fe4108b608daf545ece/5C74FAC5/t51.2885-15/e35/45716666_1488361614600679_1795429355406801798_n.jpg,16,16,"helenasfashionhair 💇💅💥
#mandala #condominomandala #condomínioalphaville #condomíniosantamonica #leblonbeach #barra #zonasul #zonaoeste #alfabarra #Ipanemabeach  #cobacabana #praiadabarra #condomíniopenínsula #barradatijuca #novoleblon #condomíniomandala #novaipanema #santamarina #santamonica #riomar #Malibu #mundonovo #condomíniomalibu #barrabella #pedradeitauna #praia #mansões #condomíniomansões",0,1916041905903142456,false,,,,,,7454984909,BqXJfY4HoY4,novaipanema,mandala,santamarina,condomíniosantamonica,mansões,barra,Ipanemabeach,1542630016,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/f571eaf788f63b56c4e118d35ebec714/5CAC5681/t51.2885-15/e35/c102.0.876.876/s150x150/45716666_1488361614600679_1795429355406801798_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/8cd3089045f38d9ee72ca1cffd021ed2/5C7D0F87/t51.2885-15/e35/c102.0.876.876/s240x240/45716666_1488361614600679_1795429355406801798_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/b0b363ff72fce6ef07111339430095d7/5C7D49F9/t51.2885-15/e35/c102.0.876.876/s320x320/45716666_1488361614600679_1795429355406801798_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/9c370f929e83f97125a88fac5c199796/5C826EBE/t51.2885-15/e35/c102.0.876.876/s480x480/45716666_1488361614600679_1795429355406801798_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/60d10017d331d31678f4f0826751d82c/5CB202B5/t51.2885-15/sh0.08/e35/c102.0.876.876/s640x640/45716666_1488361614600679_1795429355406801798_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/60d10017d331d31678f4f0826751d82c/5CB202B5/t51.2885-15/sh0.08/e35/c102.0.876.876/s640x640/45716666_1488361614600679_1795429355406801798_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e7aee739b9415fe4108b608daf545ece/5C74FAC5/t51.2885-15/e35/45716666_1488361614600679_1795429355406801798_n.jpg,barradatijuca,condomíniopenínsula,condomíniomalibu,mundonovo,alfabarra,cobacabana,praiadabarra,zonasul,leblonbeach,false,,Malibu,novoleblon,praia,condomíniomansões,barrabella,santamonica,condomínioalphaville,riomar,condominomandala,zonaoeste,pedradeitauna,condomíniomandala,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/84a939fa3c81b3e434d1b751b363bcb2/5C7E5153/t51.2885-15/e35/44451566_182869215995549_1693963238181510856_n.jpg,42,42,Domingão 🤗🤩🏡🏟🌎🌏🍒🍓💋👚👙 #amooriio #sunday #sealovers #ipanemabeach #perfect #gratidao,0,1916041320142986931,false,"{""street_address"": ""Avenida Vieira Souto"", ""zip_code"": ""RJ.22420.000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,212923345,Praia de Ipanema - Ipanema Beach,praia-de-ipanema-ipanema-beach,478280506,BqXJW3WF96z,perfect,ipanemabeach,gratidao,sealovers,sunday,amooriio,,1542629946,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/c0b9f02bbf413ba2ea5bcb60ff72d17b/5C842911/t51.2885-15/e35/s150x150/44451566_182869215995549_1693963238181510856_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/8c5aeff67b5b729fc20a493ed219b557/5C8EA75B/t51.2885-15/e35/s240x240/44451566_182869215995549_1693963238181510856_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/d7559b884b7e4902001292e110f2c703/5C7C3EE1/t51.2885-15/e35/s320x320/44451566_182869215995549_1693963238181510856_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/e3b4f721132b5422ad1ebfcbe3b732ae/5C787CBB/t51.2885-15/e35/s480x480/44451566_182869215995549_1693963238181510856_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/6b5fff5cad2fe1e232f68b528804ceb3/5C7575B6/t51.2885-15/sh0.08/e35/s640x640/44451566_182869215995549_1693963238181510856_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6b5fff5cad2fe1e232f68b528804ceb3/5C7575B6/t51.2885-15/sh0.08/e35/s640x640/44451566_182869215995549_1693963238181510856_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/84a939fa3c81b3e434d1b751b363bcb2/5C7E5153/t51.2885-15/e35/44451566_182869215995549_1693963238181510856_n.jpg,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/c1bce80ad262b8d3c25911a3003da750/5C720CD6/t51.2885-15/e35/44490237_2113442828970963_7937294019904590278_n.jpg,10,10,#ipanema #errejota #rj #cidademaravilhosa #praia #ipanemabeach,0,1916040034026614714,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": """", ""region_name"": ""Rio de Janeiro (state)"", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": true, ""exact_country_match"": false}",true,405027146,Rio de Janeiro,rio-de-janeiro,4979348495,BqXJEJjlW-6,ipanema,ipanemabeach,errejota,praia,cidademaravilhosa,rj,,1542629792,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/16d4305d681e0e8a2d73b7caa7bfc32a/5C7001D5/t51.2885-15/e35/c135.0.810.810/s150x150/44490237_2113442828970963_7937294019904590278_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/c49ce75a6eebaf9193debf951895ef0c/5C8063D3/t51.2885-15/e35/c135.0.810.810/s240x240/44490237_2113442828970963_7937294019904590278_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/b3a07d603f7b16abdc0c1e65273b9bb1/5C8CFFAD/t51.2885-15/e35/c135.0.810.810/s320x320/44490237_2113442828970963_7937294019904590278_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/a25acc0db625f1657eed8dc17a96dc24/5C6ABBEA/t51.2885-15/e35/c135.0.810.810/s480x480/44490237_2113442828970963_7937294019904590278_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/62473bb3897f6e1d1f9810b6d7e62a62/5C7DC0E1/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44490237_2113442828970963_7937294019904590278_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/62473bb3897f6e1d1f9810b6d7e62a62/5C7DC0E1/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44490237_2113442828970963_7937294019904590278_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c1bce80ad262b8d3c25911a3003da750/5C720CD6/t51.2885-15/e35/44490237_2113442828970963_7937294019904590278_n.jpg,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
1298,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/5ddb6ccbaebd97032bf1b60fde181467/5C7D474A/t51.2885-15/e35/44634213_2230982503828159_4220308699553696324_n.jpg,259,259,"Em algum lugar, pra relaxar! 🍃✌
.
.
.
.
.
.
.
#themob2 #boy #boyfitness #summer  #praia #sol #ipanemabeach #Rj #brasil #goodvibes #1995 #canceriano #likeforlikes #instaboy",13,1916039312782597399,false,"{""street_address"": ""Avenida Vieira Souto"", ""zip_code"": ""RJ.22420.000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,212923345,Praia de Ipanema - Ipanema Beach,praia-de-ipanema-ipanema-beach,355539843,BqXI5p2Fx0X,boy,likeforlikes,1995,brasil,summer,themob2,sol,1542629706,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/3dbbb5ca95efa6b3b923129d91f8afd2/5C841813/t51.2885-15/e35/c0.97.960.960/s150x150/44634213_2230982503828159_4220308699553696324_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b1b62899f284f768a96c88fd4adb6164/5C781615/t51.2885-15/e35/c0.97.960.960/s240x240/44634213_2230982503828159_4220308699553696324_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/d7b300fc023348fa2acc2d3068f1a781/5C7F6D6B/t51.2885-15/e35/c0.97.960.960/s320x320/44634213_2230982503828159_4220308699553696324_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/d3d473adb523e48bf575a33955796f94/5C8FC02C/t51.2885-15/e35/c0.97.960.960/s480x480/44634213_2230982503828159_4220308699553696324_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/c142b8a137e5ef8f81649d04b9c093bd/5C6BE445/t51.2885-15/sh0.08/e35/c0.97.960.960/s640x640/44634213_2230982503828159_4220308699553696324_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c142b8a137e5ef8f81649d04b9c093bd/5C6BE445/t51.2885-15/sh0.08/e35/c0.97.960.960/s640x640/44634213_2230982503828159_4220308699553696324_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5ddb6ccbaebd97032bf1b60fde181467/5C7D474A/t51.2885-15/e35/44634213_2230982503828159_4220308699553696324_n.jpg,praia,instaboy,goodvibes,boyfitness,ipanemabeach,Rj,canceriano,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/aeb450a86f72b1968a8191e2e89d18da/5C700997/t51.2885-15/e35/45287880_541776892964618_1227211131159961058_n.jpg,32,32,"Sem filtro para maior apreciação da beleza do Rio 💜
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#rio #riodejaneiro #beach #errejota021 #goodmorning #bomdia #semfiltro #ipanema #ipanemabeach #naturezaperfeita #nature #goodvibes #goodvibesonly #instagold #insta #instapic #instagram #ig",0,1916033136510943334,false,"{""street_address"": ""Avenida Vieira Souto"", ""zip_code"": ""RJ.22420.000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,212923345,Praia de Ipanema - Ipanema Beach,praia-de-ipanema-ipanema-beach,3927258868,BqXHfxvnMBm,instagram,riodejaneiro,ig,semfiltro,errejota021,nature,ipanemabeach,1542628970,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/8146391ba9fdac0d20bc9f9ff5c84061/5C8E01D8/t51.2885-15/e35/c135.0.810.810/s150x150/45287880_541776892964618_1227211131159961058_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/0c03d2611fc29c0a1efd15b5d7c50fdb/5C771F92/t51.2885-15/e35/c135.0.810.810/s240x240/45287880_541776892964618_1227211131159961058_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/0eacaf4e214a30ba05ea87b1c3860f9d/5C72EB28/t51.2885-15/e35/c135.0.810.810/s320x320/45287880_541776892964618_1227211131159961058_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/74faa897cdced73bba144e406d8843c1/5C73A172/t51.2885-15/e35/c135.0.810.810/s480x480/45287880_541776892964618_1227211131159961058_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/d886d6e1de4009154292ac80baa8b677/5C70A6D2/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/45287880_541776892964618_1227211131159961058_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d886d6e1de4009154292ac80baa8b677/5C70A6D2/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/45287880_541776892964618_1227211131159961058_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/aeb450a86f72b1968a8191e2e89d18da/5C700997/t51.2885-15/e35/45287880_541776892964618_1227211131159961058_n.jpg,instapic,naturezaperfeita,rio,instagold,goodvibes,insta,ipanema,bomdia,beach,false,,goodmorning,goodvibesonly,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/56ce93d3e2acb8da2f3c1418f59e047e/5C7FFB3F/t51.2885-15/e35/43512786_1978128409153662_7443674594554150912_n.jpg,65,65,"Praiana de ontem.
.
.
#beach #ipanema #ipanemabeach #beard #beardman #errejota #errejota021 #021 #riodejaneiro",0,1916031767330845277,false,"{""street_address"": ""ipanema"", ""zip_code"": ""22410-001"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,228833401,Ipanema,ipanema,245895486,BqXHL2mHnJd,riodejaneiro,errejota021,ipanema,ipanemabeach,errejota,021,beach,1542628807,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/854b804e2ff04a7b44e3575107b766d8/5C769600/t51.2885-15/e35/s150x150/43512786_1978128409153662_7443674594554150912_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/7807c262cae1b52a7f60892ad5cda4b4/5CB26C06/t51.2885-15/e35/s240x240/43512786_1978128409153662_7443674594554150912_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/bb2297277f2aed960972fd2b6d30f682/5CADB378/t51.2885-15/e35/s320x320/43512786_1978128409153662_7443674594554150912_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f41c03c32730c34b3a6c951067e84f7f/5C73903F/t51.2885-15/e35/s480x480/43512786_1978128409153662_7443674594554150912_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a6065b39b6d01bdce2343bb775b77500/5C6E4785/t51.2885-15/sh0.08/e35/s640x640/43512786_1978128409153662_7443674594554150912_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a6065b39b6d01bdce2343bb775b77500/5C6E4785/t51.2885-15/sh0.08/e35/s640x640/43512786_1978128409153662_7443674594554150912_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/56ce93d3e2acb8da2f3c1418f59e047e/5C7FFB3F/t51.2885-15/e35/43512786_1978128409153662_7443674594554150912_n.jpg,beardman,beard,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/17d0a10f453c54b82db6fe2299f4e539/5C79A016/t51.2885-15/e35/43578331_324598098364960_104134731009795303_n.jpg,11,11,".
.
.
.
.
#arpoador #ipanema #ipanemabeach #praiadeipanema #copanema #playadeipanema #ipanemabrasil #praiacheia #praiasdorio #riodejaneiro #calçadaodeipanema #pedradoarpoador #walkrio #orla #orladeipanema #brazil #brazilianbeaches #beaches #playasbrasileñas #diadepraia",0,1916031257158970193,false,"{""street_address"": """", ""zip_code"": ""22431-050"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,238019540,Arpoador,arpoador,1576222117,BqXHEbdgWtR,brazil,riodejaneiro,diadepraia,playasbrasileñas,praiacheia,ipanema,ipanemabeach,1542628746,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/0b11b2512be21f3c3a1c83afce0fa53b/5C7EA284/t51.2885-15/e35/s150x150/43578331_324598098364960_104134731009795303_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/6c4ee28bd715b1b83b609468e9715f04/5C71DA31/t51.2885-15/e35/s240x240/43578331_324598098364960_104134731009795303_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/54137d98fdcdfc4f656f257fead14f08/5CAD9789/t51.2885-15/e35/s320x320/43578331_324598098364960_104134731009795303_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/83f3d50b02a9691e8effa56eb1e8dc0d/5C81B1D5/t51.2885-15/e35/s480x480/43578331_324598098364960_104134731009795303_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/e80da7fe56b6008b61ee091d963611a1/5C8E9465/t51.2885-15/sh0.08/e35/s640x640/43578331_324598098364960_104134731009795303_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e80da7fe56b6008b61ee091d963611a1/5C8E9465/t51.2885-15/sh0.08/e35/s640x640/43578331_324598098364960_104134731009795303_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/17d0a10f453c54b82db6fe2299f4e539/5C79A016/t51.2885-15/e35/43578331_324598098364960_104134731009795303_n.jpg,orladeipanema,calçadaodeipanema,walkrio,arpoador,ipanemabrasil,playadeipanema,orla,praiasdorio,copanema,false,,praiadeipanema,pedradoarpoador,beaches,brazilianbeaches,,,,,,,,,,,,,,,,,,,,
