dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location,owner/id,shortcode,tags/0,tags/1,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,location/address_json,location/has_public_page,location/id,location/name,location/slug,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,video_view_count,comments_disabled,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,tags/28,tags/29,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6
475,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/5125c16cb3864b99ab5cb2d4cb71c75e/5C9119D7/t51.2885-15/e35/44557910_2452444738106069_9147124030286684271_n.jpg,27,27,"Benim Şehrim!
#izmir #turkey #karşıyaka #konak #runner #asia #smyrna #kemeraltı #Ephesus
#mycity #city #mytown #eageansea #eagean #saatkulesi #mylife #çeşme #run #motivation #alaçatı #traveling #marathone #longrunner #travel #sea #runday #running #cruise #cruzeiro #whitesea",3,1916268461961741556,false,,6214789138,BqX9ANpg4T0,mytown,motivation,1542657023,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/679fa8cdae1bd5437b3b0a7d97b9fa3d/5C6F75F7/t51.2885-15/e35/c2.0.475.475a/s150x150/44557910_2452444738106069_9147124030286684271_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/f129f1d6c0d4487b81fe8f6f4d04ff32/5C7B14F1/t51.2885-15/e35/c2.0.475.475a/s240x240/44557910_2452444738106069_9147124030286684271_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/5a6df7b0362eb7758c47a7a8d8ac9c3f/5C7B3F8F/t51.2885-15/e35/c2.0.475.475a/s320x320/44557910_2452444738106069_9147124030286684271_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/db15da42b5fca5e766d3b0be5b6e2a84/5C80F54C/t51.2885-15/e35/c2.0.475.475a/44557910_2452444738106069_9147124030286684271_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/db15da42b5fca5e766d3b0be5b6e2a84/5C80F54C/t51.2885-15/e35/c2.0.475.475a/44557910_2452444738106069_9147124030286684271_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/db15da42b5fca5e766d3b0be5b6e2a84/5C80F54C/t51.2885-15/e35/c2.0.475.475a/44557910_2452444738106069_9147124030286684271_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5125c16cb3864b99ab5cb2d4cb71c75e/5C9119D7/t51.2885-15/e35/44557910_2452444738106069_9147124030286684271_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": """", ""region_name"": ""\u0130zmir Province"", ""country_code"": ""TR"", ""exact_city_match"": false, ""exact_region_match"": true, ""exact_country_match"": false}",true,281169612,İzmir Province,izmir-province,runner,konak,smyrna,running,asia,sea,cruise,whitesea,izmir,turkey,city,saatkulesi,runday,travel,karşıyaka,marathone,Ephesus,mycity,,false,çeşme,run,eageansea,alaçatı,mylife,cruzeiro,eagean,longrunner,kemeraltı,traveling,https://instagram.fplu4-1.fna.fbcdn.net/vp/6f8b00a9b98e28c8c2dd6c29af280d3a/5C72F6D0/t51.2885-15/e35/43222626_330894240976354_3813586375118071470_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e42405fa98fc055b7122bdbd0ef8018b/5C778032/t51.2885-15/e35/45387180_304131046859700_3415566637545339779_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/616d86b0aa2e61c37b61c01592e9c812/5C830760/t51.2885-15/e35/45502588_1935260866569736_852867992653033083_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/417426bdc8e63326dd39a09cdf00d4a9/5CB27178/t51.2885-15/e35/44588468_906126636441871_8935884111155664760_n.jpg,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/a8c8914e4698f99232bee9e266b11363/5C8C3000/t51.2885-15/e35/45406725_715893675453582_5718937035826678692_n.jpg,19,19,"Unhas de hj....♥️♠️♦️
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#Life
#Style
#Nutrition
#Shake 
#Vitaminas
#Negócios 
#Marketing 
#Dezzlee
#BelaOggi 
#Maquiagem
#HND
#Gratidão 
#Cruzeiro
#Cruzeiro2019
#Rio
#RioDeJaneiro
#Praia
#PraiadaReserva
#Barra
#Barradatijuca
#Centro
#Sucesso
#Whey
#WheyProtein
#Minerais
#Empreender
#Empreendedorismo
#Money
#Executivo
#Diamantes",1,1916268298350313297,false,,5894067097,BqX891Rgz9R,Style,HND,1542657004,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/89ce948f5e482cdc0289456ca7b993a9/5CB0F058/t51.2885-15/e35/c0.135.1080.1080/s150x150/45406725_715893675453582_5718937035826678692_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/880f7136db81e8920e4ac2561ad61ae5/5C784412/t51.2885-15/e35/c0.135.1080.1080/s240x240/45406725_715893675453582_5718937035826678692_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/a0477378fdffbce95bfd4a97c998a898/5C7761A8/t51.2885-15/e35/c0.135.1080.1080/s320x320/45406725_715893675453582_5718937035826678692_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/8386bda72d36fd5669006a7170dca33a/5C69F6F2/t51.2885-15/e35/c0.135.1080.1080/s480x480/45406725_715893675453582_5718937035826678692_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/53fdb37100ea57eda604ada79b4de07b/5C78C143/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/45406725_715893675453582_5718937035826678692_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/53fdb37100ea57eda604ada79b4de07b/5C78C143/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/45406725_715893675453582_5718937035826678692_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a8c8914e4698f99232bee9e266b11363/5C8C3000/t51.2885-15/e35/45406725_715893675453582_5718937035826678692_n.jpg,"{""street_address"": ""Rua Carlos Macedo 810"", ""zip_code"": ""14056-724"", ""city_name"": ""Ribeir\u00e3o Preto"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,131043150762447,Salao Do Edivaldo Cabeleireiro,salao-do-edivaldo-cabeleireiro,PraiadaReserva,Barradatijuca,Barra,Whey,Nutrition,Life,Empreender,Sucesso,Marketing,Centro,Praia,Dezzlee,Diamantes,Cruzeiro2019,Cruzeiro,RioDeJaneiro,WheyProtein,Empreendedorismo,,false,Negócios,Executivo,Vitaminas,Money,Minerais,Rio,Gratidão,Shake,Maquiagem,BelaOggi,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/0bcb00efad28bd067d6b30310d043873/5C8FAD02/t51.2885-15/e35/46524777_266726584036376_2501601465660751240_n.jpg,22,22,"DEU NA MÍDIA - Hoje, o site do jornal mineiro Hoje em Dia veiculou uma matéria sobre o livro ""2003: a tríplice história de um time mágico"", escrita pelo repórter @ohenriqueandre. Para conferir a reportagem completa, clique no link: http://goo.gl/8EMpUC. #Cruzeiro #cruzeiraocabuloso #Livrodatriplicecoroa",5,1916267606862428858,false,,872319536,BqX8zxRn3q6,cruzeiraocabuloso,Cruzeiro,1542656921,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/b3138c9c4098c41dc4688eed5561c0f3/5C806340/t51.2885-15/e35/s150x150/46524777_266726584036376_2501601465660751240_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/c2b417c1de1622c8035938d7104b24b1/5C82CF0A/t51.2885-15/e35/s240x240/46524777_266726584036376_2501601465660751240_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/bda4debb51712e3569ad494e9ac46126/5C831DB0/t51.2885-15/e35/s320x320/46524777_266726584036376_2501601465660751240_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/5e0e14550906a5441e978b7f1c092b2f/5C8F76EA/t51.2885-15/e35/s480x480/46524777_266726584036376_2501601465660751240_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/11b637f2834a3f46076741da68cac16c/5C82D8E7/t51.2885-15/sh0.08/e35/s640x640/46524777_266726584036376_2501601465660751240_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/11b637f2834a3f46076741da68cac16c/5C82D8E7/t51.2885-15/sh0.08/e35/s640x640/46524777_266726584036376_2501601465660751240_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0bcb00efad28bd067d6b30310d043873/5C8FAD02/t51.2885-15/e35/46524777_266726584036376_2501601465660751240_n.jpg,,,,,,Livrodatriplicecoroa,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,
600,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/c1c0dd276a313cded3d554dc41488d74/5BF57145/t51.2885-15/e35/46129492_2157062234567557_8591300555731385596_n.jpg,43,43,Aí é moral hein 👏🏻 Obrigado @fabiogoleirooficial pelas palavras e pelo carinho 🤙🏻 Muito respeito e admiração por você ⚽👐🏻🥅 Carica entregue pelos irmãos @brothersdabola 👊🏻 tmj #caricatura #fabiogoleiro #cruzeiro #brothersdabola #futebol #bymarangoni,3,1916267536892946261,false,,4315614308,BqX8ywHHedV,brothersdabola,caricatura,1542656913,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/02271b34d38149d12dfe9775d7a79dce/5BF59DA8/t51.2885-15/e35/c0.60.480.480a/s150x150/46129492_2157062234567557_8591300555731385596_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/9b34d2e6e04bfafe0d6564f956f97eb2/5BF583AE/t51.2885-15/e35/c0.60.480.480a/s240x240/46129492_2157062234567557_8591300555731385596_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/faa7a4c4e451efd120db798db9cb4c8e/5BF5A090/t51.2885-15/e35/c0.60.480.480a/s320x320/46129492_2157062234567557_8591300555731385596_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/8fadba5aba4920b577f70caef729488b/5BF5D0AB/t51.2885-15/e35/c0.60.480.480a/46129492_2157062234567557_8591300555731385596_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/8fadba5aba4920b577f70caef729488b/5BF5D0AB/t51.2885-15/e35/c0.60.480.480a/46129492_2157062234567557_8591300555731385596_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8fadba5aba4920b577f70caef729488b/5BF5D0AB/t51.2885-15/e35/c0.60.480.480a/46129492_2157062234567557_8591300555731385596_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/503bfe2a97dbe323189fcc7826936135/5BF5D07B/t50.2886-16/46259224_2199692236969938_8511526899460494708_n.mp4,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213163910,"São Paulo, Brazil",sao-paulo-brazil,fabiogoleiro,bymarangoni,cruzeiro,futebol,,,,,,,,,,,,,,,,false,,,,,,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/3bbbfd7ba2e04a2b4b215981bc60d6d4/5C74B5CC/t51.2885-15/e35/45643782_578324539280072_2684248816396469007_n.jpg,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/4dcec62bf4af215e9439fc3bfe9a1b52/5C8E5BE0/t51.2885-15/e35/44338721_701384540261932_6449229834615315181_n.jpg,30,30,"Evite desencorajar-se: mantenha ocupações e faça do otimismo a maneira de viver. Isso restaura a fé em si.

#cruzeiro, #pantanal, #pantanalmatogrossense, #viagem, #matogrosso, #natureza, #ferias, #ecoturismo, #pesca, #pescaria #peraltacruise",0,1916266319352092594,false,,2123689867,BqX8hCMBtey,pescaria,natureza,1542656768,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/641b3c67b481807d74b894d184a42467/5C7539A2/t51.2885-15/e35/s150x150/44338721_701384540261932_6449229834615315181_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/858dac83f7c3cf5f9f8daf68b7f5f09e/5C9110E8/t51.2885-15/e35/s240x240/44338721_701384540261932_6449229834615315181_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/25f26643be95f395ba99108c1064ffdc/5C8ED652/t51.2885-15/e35/s320x320/44338721_701384540261932_6449229834615315181_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/cb1586c6cadf18bcc38fc8cf9af7fca7/5C8E3008/t51.2885-15/e35/s480x480/44338721_701384540261932_6449229834615315181_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/2402ca06320430b9f14f9ad18fb8b093/5CAE7F05/t51.2885-15/sh0.08/e35/s640x640/44338721_701384540261932_6449229834615315181_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2402ca06320430b9f14f9ad18fb8b093/5CAE7F05/t51.2885-15/sh0.08/e35/s640x640/44338721_701384540261932_6449229834615315181_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4dcec62bf4af215e9439fc3bfe9a1b52/5C8E5BE0/t51.2885-15/e35/44338721_701384540261932_6449229834615315181_n.jpg,,,,,,matogrosso,peraltacruise,pantanal,pesca,cruzeiro,ecoturismo,pantanalmatogrossense,ferias,viagem,,,,,,,,,,,false,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/2def60bd678367a7fd00607f2c39ad08/5C9097F1/t51.2885-15/e35/45283867_344691132957070_4620068110584203515_n.jpg,67,67,"Quer acompanhar nosso Cruzeiro em um dos últimos jogos em casa? Vamos sortear um par de ingressos para Cruzeiro x Vitória!
.
Participe:
.
1 - Siga a @maiordeminasbetim
2 - Marque 3 amigos nessa foto!
.
.
Postaremos o resultado em nossa história dia 20/11. Fiquem atentos! 😉
.
.
Os ingressos deverão ser retirados na Maior de Minas Betim.
.
#Cruzeiro #MaiordeMinasBetim #IssoéCruzeiro #LojaOficial #LaBestia #Umbro #Zeroo #Betim",9,1916265891039238061,false,,2229707091,BqX8azSl1et,Umbro,IssoéCruzeiro,1542656717,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/bc225487fbdf054d9a3a37f20ac33fb1/5CB10CB3/t51.2885-15/e35/s150x150/45283867_344691132957070_4620068110584203515_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/f028792287d7e578ad37838173a27a63/5C716CF9/t51.2885-15/e35/s240x240/45283867_344691132957070_4620068110584203515_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/4233dc907a2f82975cafa8d0fae9969f/5C7ED443/t51.2885-15/e35/s320x320/45283867_344691132957070_4620068110584203515_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/df64b293d7d4277c5b7663abbe123c43/5C709A19/t51.2885-15/e35/s480x480/45283867_344691132957070_4620068110584203515_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/57f2138e1dc7646646a8bf91277008ee/5C7D2714/t51.2885-15/sh0.08/e35/s640x640/45283867_344691132957070_4620068110584203515_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/57f2138e1dc7646646a8bf91277008ee/5C7D2714/t51.2885-15/sh0.08/e35/s640x640/45283867_344691132957070_4620068110584203515_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2def60bd678367a7fd00607f2c39ad08/5C9097F1/t51.2885-15/e35/45283867_344691132957070_4620068110584203515_n.jpg,,,,,,Zeroo,MaiordeMinasBetim,LaBestia,Betim,Cruzeiro,LojaOficial,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,
397,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/928995b3c96b8a3ced8e999afbaa88d3/5BF560C7/t51.2885-15/e15/44724364_707542782979327_5175631337973936178_n.jpg,52,52,"VAR da galera
E aí? Foi gol? HAHAHAHAHAHAHAHAHAH
Sigam: @arbitrodeinsta _______________________________________________________________________________________________________ #arbitrodeinsta #futebol #soccer #brasileirao #pelada #chelsea #skills #realmadrid #brasileirao2018 #saopaulo #flamengo #messi #champions #cristiano  #gremio #corinthians #santos #fluminense #vasco #cruzeiro #botafogo #palmeiras #juiz #arbitro #sdv #vjr",3,1916265282603960254,true,,8378568510,BqX8R8pBce-,pelada,messi,1542656666,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/4f0a0d2ed02b5acd3b0a36615c1d5dd0/5BF5D717/t51.2885-15/e15/c169.0.382.382/s150x150/44724364_707542782979327_5175631337973936178_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/820b05d5886136bf57cb0109a69225a8/5BF5B99D/t51.2885-15/e15/c169.0.382.382/s240x240/44724364_707542782979327_5175631337973936178_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/f1e0e1ae747ba1b8f74084d6e800dfbb/5BF58B67/t51.2885-15/e15/c169.0.382.382/s320x320/44724364_707542782979327_5175631337973936178_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/de30fb12921cadd5e53442ed9a41ac23/5BF58C12/t51.2885-15/e15/c169.0.382.382/44724364_707542782979327_5175631337973936178_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/de30fb12921cadd5e53442ed9a41ac23/5BF58C12/t51.2885-15/e15/c169.0.382.382/44724364_707542782979327_5175631337973936178_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/de30fb12921cadd5e53442ed9a41ac23/5BF58C12/t51.2885-15/e15/c169.0.382.382/44724364_707542782979327_5175631337973936178_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7ffc8382dea0ebd552e7148c31989773/5BF5C500/t50.2886-16/46354084_363794131044304_5431588356041474048_n.mp4,,,,,,brasileirao2018,cruzeiro,futebol,flamengo,arbitrodeinsta,santos,juiz,palmeiras,corinthians,soccer,sdv,cristiano,vasco,realmadrid,botafogo,champions,skills,arbitro,0,false,gremio,saopaulo,fluminense,vjr,chelsea,brasileirao,,,,,,,,,,
1349,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/8d94e171c73a597a4d5a7fe87a8a4d51/5C777EF5/t51.2885-15/e35/46011397_2165715093680136_6505257570036484904_n.jpg,27,27,"Melhor 7 do mundo, quem discordar não entende de futebol.",2,1916264656899150400,false,,8997333546,BqX8I16HBJA,,,1542656570,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/6384b5c3b816e28f1bc77e020cd035d2/5C8F3C5C/t51.2885-15/e35/c0.111.895.895/s150x150/46011397_2165715093680136_6505257570036484904_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/ba99a652afb3a654a9ecf9baaa7f028d/5C7F735A/t51.2885-15/e35/c0.111.895.895/s240x240/46011397_2165715093680136_6505257570036484904_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/5bcc7158ceec36360fb3f1a6d3e06ef1/5C6B6724/t51.2885-15/e35/c0.111.895.895/s320x320/46011397_2165715093680136_6505257570036484904_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/ae5c9eb58c63310b0f8ccd6f0ea8ee89/5C8CC263/t51.2885-15/e35/c0.111.895.895/s480x480/46011397_2165715093680136_6505257570036484904_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/9586cfad85913565016a5ca317cd8688/5CACFA68/t51.2885-15/sh0.08/e35/c0.111.895.895/s640x640/46011397_2165715093680136_6505257570036484904_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9586cfad85913565016a5ca317cd8688/5CACFA68/t51.2885-15/sh0.08/e35/c0.111.895.895/s640x640/46011397_2165715093680136_6505257570036484904_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8d94e171c73a597a4d5a7fe87a8a4d51/5C777EF5/t51.2885-15/e35/46011397_2165715093680136_6505257570036484904_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,
600,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/2d9b795b68858e0a23bd352aea1fd37b/5BF566DB/t51.2885-15/e35/46158859_751170565221213_5447210167819906843_n.jpg,34,34,Valeu Hermano 🇦🇷⚽ Obrigado @lucasromero55 pela mensagem e pelo carinho 🤙🏻valeu!! Carica entregue em parceria com os amigos @brothersdabola 👊🏻tmj #caricatura #lucasromero #cruzeiro #brothersdabola #futebol #bymarangoni,0,1916263359164918121,false,,4315614308,BqX719THylp,lucasromero,brothersdabola,1542656415,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/7162944253d1c29e50945ba7d772e540/5BF588EF/t51.2885-15/e35/c0.60.480.480a/s150x150/46158859_751170565221213_5447210167819906843_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/a0cf414346e6d53b3356e62ba4b0513a/5BF5C765/t51.2885-15/e35/c0.60.480.480a/s240x240/46158859_751170565221213_5447210167819906843_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/dc49ea426e49e9ea50a04bc44b9a11d8/5BF587DF/t51.2885-15/e35/c0.60.480.480a/s320x320/46158859_751170565221213_5447210167819906843_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/3dda206c141813daebdecefe2aa4d28a/5BF55334/t51.2885-15/e35/c0.60.480.480a/46158859_751170565221213_5447210167819906843_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/3dda206c141813daebdecefe2aa4d28a/5BF55334/t51.2885-15/e35/c0.60.480.480a/46158859_751170565221213_5447210167819906843_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3dda206c141813daebdecefe2aa4d28a/5BF55334/t51.2885-15/e35/c0.60.480.480a/46158859_751170565221213_5447210167819906843_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7f80ec892055547686d22cc4f6f55315/5BF5D3C5/t50.2886-16/46319128_1899451150168830_3413824557823968723_n.mp4,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213163910,"São Paulo, Brazil",sao-paulo-brazil,caricatura,bymarangoni,cruzeiro,futebol,,,,,,,,,,,,,,,,false,,,,,,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/5a0cd83c9deed07b3be1928ef2d8a5fb/5C79F282/t51.2885-15/e35/44779368_1027444457439977_2934874835743695088_n.jpg,,,,,
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/968a3641cc349ffa29a65490c501243b/5C8DEAA0/t51.2885-15/e35/44453844_315769272345688_4405347195019658776_n.jpg,19,19,"Bolo Cruzeiro Esporte Clube 
É CRUZEIRO CABULOSO que fala né?! 🏆🏆🏆🏆🏆🏆💙😎
.
.
Todinho chocolate 👩‍🍳🍫🎂🏆💙
...............……………………………………………………
Pedidos WhatsApp 📲31986152028 💳 ACEITAMOS CARTÃO CRÉDITO E DÉBITO
.
.
#doçurasbylilian #doceria #docesbh #bolosbh #bolosdecorados #cake #bolodelicia #bologostoso #bololindo #bololindoegostoso #bolochocolate #bolocruzeiro #bettercream #deliciuos #festabh #savassi #bairrofloresta #cidadenova #bairrocastelo #bairroanchieta #bairrosion #bairrosagradafamilia #bairrohorto #bairroboavista #bairrouniao#bairrosantaines #confeitaria #cruzeiro #cruzeiroesporteclube #cruzeirocabuloso",0,1916262844951058243,false,,2094817394,BqX7ueZlldD,bairrosagradafamilia,bairrosion,1542656354,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/4a7404e55dae0f813a99e62dd36ea80f/5C739CE2/t51.2885-15/e35/s150x150/44453844_315769272345688_4405347195019658776_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/46403418437733a4b97bb4e07823a267/5C6ED5A8/t51.2885-15/e35/s240x240/44453844_315769272345688_4405347195019658776_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/82f159c28b0fa16faf441d4217f362e2/5C8F7512/t51.2885-15/e35/s320x320/44453844_315769272345688_4405347195019658776_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/bcdbb644ba185dd9e8081ea3d54a6744/5CB27348/t51.2885-15/e35/s480x480/44453844_315769272345688_4405347195019658776_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a251778a920c28d840effb420c53a59c/5C700C45/t51.2885-15/sh0.08/e35/s640x640/44453844_315769272345688_4405347195019658776_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a251778a920c28d840effb420c53a59c/5C700C45/t51.2885-15/sh0.08/e35/s640x640/44453844_315769272345688_4405347195019658776_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/968a3641cc349ffa29a65490c501243b/5C8DEAA0/t51.2885-15/e35/44453844_315769272345688_4405347195019658776_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213255513,"Belo Horizonte, Brazil",belo-horizonte-brazil,confeitaria,bolochocolate,festabh,cruzeiro,bairrofloresta,bolocruzeiro,bairrosantaines,cidadenova,cruzeiroesporteclube,doceria,bologostoso,bettercream,bololindo,bairroanchieta,cruzeirocabuloso,deliciuos,bolosbh,bairroboavista,,false,bololindoegostoso,bairrohorto,docesbh,bolosdecorados,bairrocastelo,savassi,bairrouniao,doçurasbylilian,cake,bolodelicia,,,,,,
