dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,location,urls/1,urls/2,urls/3,tags/24,tags/25,tags/26,tags/27,tags/28,tags/29,comments_disabled,video_view_count,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/ed9e6a08bcbecb5aed967ad13fef1592/5C6C1EDB/t51.2885-15/e35/44426512_1982237831870104_442022198559899648_n.jpg,19,19,"💄Boa tarde minhas amoras! 
Respondendo alguns direct; 
O Studio Daiane Gabriele irá atender  no Natal e Réveillon até as 21h!
Se você quer se produzir nessas datas especiais marque seu horário com antecedência!

Esperamos você! 😘
•
•
•
•
•
#festa #festainfantil #aniversario #kidsparty #festasinfantis #festas #casamento #festademenino #festadecrianca #festademenina #aniversarioinfantil #aniversário #partyideas #15anos #fiestasinfantiles #balada #noiva #festadeaniversario #formatura #bolo #eventos #festejarcomamor #aniversariodemenino #doces #aniversariodemenina #maedemenina #maedemenino #personalizados #evento #madrinha",0,1910416859369237045,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Pampulha, Minas Gerais, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,219200167,"Pampulha, Minas Gerais, Brazil",pampulha-minas-gerais-brazil,261097425,BqDKgMDnuo1,aniversário,fiestasinfantiles,noiva,15anos,festas,festadeaniversario,festademenina,evento,kidsparty,aniversariodemenina,personalizados,doces,aniversariodemenino,aniversarioinfantil,eventos,casamento,festainfantil,partyideas,balada,festademenino,bolo,maedemenina,formatura,maedemenino,1541959458,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/37fd20f64beef7559f0ff695dfc2dc6e/5C861999/t51.2885-15/e35/s150x150/44426512_1982237831870104_442022198559899648_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/4246ee7fb2018ea9fc65b74edbfd2a6d/5C683AD3/t51.2885-15/e35/s240x240/44426512_1982237831870104_442022198559899648_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/86d0bcf575a7798eda05d0976695bc77/5C827069/t51.2885-15/e35/s320x320/44426512_1982237831870104_442022198559899648_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/dfd0695c904c35e46f623a590776d9fa/5C777433/t51.2885-15/e35/s480x480/44426512_1982237831870104_442022198559899648_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/ed9e6a08bcbecb5aed967ad13fef1592/5C6C1EDB/t51.2885-15/e35/44426512_1982237831870104_442022198559899648_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ed9e6a08bcbecb5aed967ad13fef1592/5C6C1EDB/t51.2885-15/e35/44426512_1982237831870104_442022198559899648_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ed9e6a08bcbecb5aed967ad13fef1592/5C6C1EDB/t51.2885-15/e35/44426512_1982237831870104_442022198559899648_n.jpg,,,,,aniversario,madrinha,festasinfantis,festa,festadecrianca,festejarcomamor,false,,,,,,,
832,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/1eae6278f6e2e04320fc35050fec22f8/5C6F13B7/t51.2885-15/e35/44729382_1943061929118177_1730422112081280198_n.jpg,9,9,"Cha de bebe do Murilo 
Bolo @bolosedocesrm 
#diydecor #decor #kids #party #kidsdecor #kidsparty #festamanual #decoracaoinfantil #festalinda #festabox #caixasurpresa #festas #festaemcasa #soumbolinho #dicadefesta #festacompleta #conforto #praticidade #festademenino #festademenina #aniversario #parabens #festinha #festa #bolo #papelariapersonalizada #papelariacriativa #festapersonalizada #festatematica",0,1910416840442852678,false,,,,,,2294562517,BqDKf6bhTVG,decoracaoinfantil,festinha,festatematica,papelariacriativa,diydecor,soumbolinho,festaemcasa,dicadefesta,festabox,kidsdecor,decor,kidsparty,festas,festacompleta,festapersonalizada,praticidade,party,papelariapersonalizada,festademenina,festamanual,festademenino,bolo,caixasurpresa,parabens,1541959456,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/0716ba9a4b56c2ca6712fd06af54090c/5C708185/t51.2885-15/e35/c0.39.720.720/s150x150/44729382_1943061929118177_1730422112081280198_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/e284cc8949ab506822e6c95482589d7f/5C769083/t51.2885-15/e35/c0.39.720.720/s240x240/44729382_1943061929118177_1730422112081280198_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/ad826de1b7132bca311f2af7bd04359e/5C70FCFD/t51.2885-15/e35/c0.39.720.720/s320x320/44729382_1943061929118177_1730422112081280198_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/61dc3c2205955b2f9081baaad4f42996/5C73C7BA/t51.2885-15/e35/c0.39.720.720/s480x480/44729382_1943061929118177_1730422112081280198_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/7e6d58bd7c27d9c867afb40f28264582/5C6D97D3/t51.2885-15/sh0.08/e35/c0.39.720.720/s640x640/44729382_1943061929118177_1730422112081280198_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7e6d58bd7c27d9c867afb40f28264582/5C6D97D3/t51.2885-15/sh0.08/e35/c0.39.720.720/s640x640/44729382_1943061929118177_1730422112081280198_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1eae6278f6e2e04320fc35050fec22f8/5C6F13B7/t51.2885-15/e35/44729382_1943061929118177_1730422112081280198_n.jpg,,,,,aniversario,kids,festa,conforto,festalinda,,false,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/e2dbfc7bb77d87449e2a4f7bcb56f7a7/5C7E8EFA/t51.2885-15/e35/44867558_185100982420656_6484671026609854168_n.jpg,4,4,Chá do Miguel !!! Para esse dia tão especial a mamãe @luuanatonet  escolheu o tema Elefantinho 😍 e nós amamos essa fofura que foi esse chá!!! #vemmiguel #elefante #festa #chádebebê #chá #elefantinho #babyshower #azul #branco #cinza #chádomiguel #decoraçãodefesta #decor #fazendofesta #émenino #miguel #decoração,0,1910416779373463203,false,,,,,,3128393201,BqDKfBjgEaj,chá,elefante,festa,fazendofesta,chádebebê,decoraçãodefesta,decor,elefantinho,branco,azul,miguel,vemmiguel,babyshower,chádomiguel,cinza,émenino,decoração,,,,,,,,1541959448,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/2d74973ed95ac004f92fbe5bff7eb2b8/5C7AB5B8/t51.2885-15/e35/s150x150/44867558_185100982420656_6484671026609854168_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/c4daec28abbcfd60ef4cb8aca4f7afe6/5C7AB8F2/t51.2885-15/e35/s240x240/44867558_185100982420656_6484671026609854168_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/33a2bf4889df3e2a53121e212afe1450/5C861548/t51.2885-15/e35/s320x320/44867558_185100982420656_6484671026609854168_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/d66a73b89d331a4700aa6f167c081aa1/5C7EE712/t51.2885-15/e35/s480x480/44867558_185100982420656_6484671026609854168_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/74a59cd531515cf29be8455d6312afc8/5C88641F/t51.2885-15/sh0.08/e35/s640x640/44867558_185100982420656_6484671026609854168_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/74a59cd531515cf29be8455d6312afc8/5C88641F/t51.2885-15/sh0.08/e35/s640x640/44867558_185100982420656_6484671026609854168_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e2dbfc7bb77d87449e2a4f7bcb56f7a7/5C7E8EFA/t51.2885-15/e35/44867558_185100982420656_6484671026609854168_n.jpg,,https://instagram.fplu4-1.fna.fbcdn.net/vp/d1f72b91c8d09ad50d8c501ae91cf978/5C69C4AC/t51.2885-15/e35/44611493_267862700585210_8865424641281587333_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/71faf740c3e46171417acfc4b6a51646/5C77BA2E/t51.2885-15/e35/44284872_741350186213391_3897062498024172749_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1f2a50cd0350256c35e330903558451e/5C699A39/t51.2885-15/e35/43986221_2169965616576445_4261170680771225288_n.jpg,,,,,,,false,,https://instagram.fplu4-1.fna.fbcdn.net/vp/616d671163107a97f7a5ca6b45484287/5C70960C/t51.2885-15/e35/42186755_554942728299975_7844598825088512109_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9bd6ca80bfd8adbb8f71656b41bb2e8a/5C779491/t51.2885-15/e35/44827298_1901909976543916_7684151097623626134_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ab8aac83c55205d29221ce926b0817a0/5C714711/t51.2885-15/e35/45333322_1947838025298869_6927302674668733614_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/45c6041a1944c4a688351f4a00f33bf2/5C7C1E96/t51.2885-15/e35/45732576_322250515226099_6582249771721790527_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9c8f911cdab6635dbf2a022e43c30ba0/5C66BBD4/t51.2885-15/e35/45819363_2255988037780799_7236310222757185452_n.jpg,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/183e5f59c495f63d41bab481223ec781/5C7778C4/t51.2885-15/e35/44322672_756518924685486_8534166640477881807_n.jpg,7,7,"Conjunto de relógio e pulseiras
Preço: por mensagem
Entregamos por correio em todo território português continente e ilhas
#acessorios #lisboa #moda #natal #prendas #presentes #fashion #brilho #novidade #festa #cocktail #roupa #colar #cascais #portugal #brincos #elegante #compras #comprasdenatal #sugestoes #relogio #pulseiras",1,1910416672756127021,false,,,,,,9140092505,BqDKdeQnNUt,cascais,prendas,fashion,portugal,sugestoes,relogio,acessorios,lisboa,brilho,roupa,novidade,pulseiras,brincos,elegante,cocktail,comprasdenatal,natal,colar,festa,compras,presentes,moda,,,1541959436,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/40cce333aed17792fdb102e6382d7f0f/5C86FA86/t51.2885-15/e35/s150x150/44322672_756518924685486_8534166640477881807_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/018fa449201272c3b13a2fef3bdb659f/5C87CACC/t51.2885-15/e35/s240x240/44322672_756518924685486_8534166640477881807_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/fa5c65da415d19e8e5a6fd903fd7b646/5C7A6976/t51.2885-15/e35/s320x320/44322672_756518924685486_8534166640477881807_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/695daca50cc11654a3305eba295308ba/5C834A2C/t51.2885-15/e35/s480x480/44322672_756518924685486_8534166640477881807_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/585166b2199605b9d446e2ddbc74e0c1/5C6EA421/t51.2885-15/sh0.08/e35/s640x640/44322672_756518924685486_8534166640477881807_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/585166b2199605b9d446e2ddbc74e0c1/5C6EA421/t51.2885-15/sh0.08/e35/s640x640/44322672_756518924685486_8534166640477881807_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/183e5f59c495f63d41bab481223ec781/5C7778C4/t51.2885-15/e35/44322672_756518924685486_8534166640477881807_n.jpg,,,,,,,,,,,false,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/749edad4fcc8273fe522fe566101e26f/5C6F130C/t51.2885-15/e35/s1080x1080/42772951_257024244932040_605421733193428778_n.jpg,23,23,Recebendo amigos ontem durante inauguração de +1 loja DUTY Óculos em Londrina!! 😎🍾🥂,11,1910416608465485779,false,"{""street_address"": """", ""zip_code"": ""86000-000"", ""city_name"": ""Londrina"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213665608,Londrina,londrina,192424646,BqDKciYl3_T,,,,,,,,,,,,,,,,,,,,,,,,,1541959428,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/56d613a40148612ab81091335a3b9ec1/5C7C27BB/t51.2885-15/e35/s150x150/42772951_257024244932040_605421733193428778_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b2adcc65ea1a01c8bcab856c6153a364/5C820E0E/t51.2885-15/e35/s240x240/42772951_257024244932040_605421733193428778_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/5d3bcfc13785192b30fc1c99fa12005c/5C704EB6/t51.2885-15/e35/s320x320/42772951_257024244932040_605421733193428778_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/756adaf9d03a30aaa9a571b402b2dd5a/5C836EEA/t51.2885-15/e35/s480x480/42772951_257024244932040_605421733193428778_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/6e1bb7b1e5443a8fa41cd227b4ae5ce1/5C77125A/t51.2885-15/sh0.08/e35/s640x640/42772951_257024244932040_605421733193428778_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6e1bb7b1e5443a8fa41cd227b4ae5ce1/5C77125A/t51.2885-15/sh0.08/e35/s640x640/42772951_257024244932040_605421733193428778_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/749edad4fcc8273fe522fe566101e26f/5C6F130C/t51.2885-15/e35/s1080x1080/42772951_257024244932040_605421733193428778_n.jpg,,,,,,,,,,,false,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/a1458bae69ac4e37181da7c2b76ec8cd/5C811412/t51.2885-15/e35/44562244_509367736230740_882465211918811595_n.jpg,8,8,"Brigadeiro Gourmet de Oreo e Churros! .
.
.
Encomendas (61) 9 9171-4342
.
.
.
#sejadocebsb #sejadoce #brigadeiro #brigadeirodeoreo #brigadeiroévida #brigadeirando  #brigadeirar #brigadeirodechurros #brigadeirogourmet #docinhos #aniversário #festa #lembrancinha #gostosura #tpm #061 #bsb #guará",0,1910416551498871825,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Guar\u00e1, Distrito Federal, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,217219716,"Guará, Distrito Federal, Brazil",guara-distrito-federal-brazil,8215983875,BqDKbtVHfQR,brigadeiroévida,061,brigadeirodechurros,brigadeiro,brigadeirando,docinhos,festa,tpm,lembrancinha,brigadeirar,brigadeirogourmet,sejadoce,brigadeirodeoreo,guará,gostosura,sejadocebsb,aniversário,bsb,,,,,,,1541959421,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/fa8cf5b381d3c5f2662f4e240e5f3a74/5C666080/t51.2885-15/e35/s150x150/44562244_509367736230740_882465211918811595_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/c08bf34c70219d076f45e7338fe4a69d/5C71D135/t51.2885-15/e35/s240x240/44562244_509367736230740_882465211918811595_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/9e704aac3341984ac291317b3ceead86/5C69218D/t51.2885-15/e35/s320x320/44562244_509367736230740_882465211918811595_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/c29f6942725019fab31760addb7c9bc5/5C8AE4D1/t51.2885-15/e35/s480x480/44562244_509367736230740_882465211918811595_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/abfc8bfc436cc2776557c782614b134b/5C6A5E61/t51.2885-15/sh0.08/e35/s640x640/44562244_509367736230740_882465211918811595_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/abfc8bfc436cc2776557c782614b134b/5C6A5E61/t51.2885-15/sh0.08/e35/s640x640/44562244_509367736230740_882465211918811595_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a1458bae69ac4e37181da7c2b76ec8cd/5C811412/t51.2885-15/e35/44562244_509367736230740_882465211918811595_n.jpg,,,,,,,,,,,false,,,,,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/949474c1381bc1bfc1e1a24b1f572c0c/5C752098/t51.2885-15/e35/44201838_182930449312265_1390536980778296579_n.jpg,8,8,E ontem foi dia de festa neon... 15 anos... #parcerias #luxurieventos #equipejn #djjuniornavi #neon #festa #15anos #dj #SOM #iluminação #balada #eventosocial #qualidade #cores #alegria,0,1910416477719306940,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Moji-Mirim, Sao Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,253169814,"Moji-Mirim, Sao Paulo, Brazil",moji-mirim-sao-paulo-brazil,7409975136,BqDKaongyK8,djjuniornavi,15anos,dj,festa,SOM,luxurieventos,parcerias,neon,equipejn,balada,cores,eventosocial,qualidade,iluminação,alegria,,,,,,,,,,1541959412,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/278b889f8d196872e716a93c4987a32a/5C7615D7/t51.2885-15/e35/c135.0.810.810/s150x150/44201838_182930449312265_1390536980778296579_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/a6ff57633d366d3418f60d58dea17742/5C7D189D/t51.2885-15/e35/c135.0.810.810/s240x240/44201838_182930449312265_1390536980778296579_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/7d72122e2c6d3c68b5b3e335547d097a/5C6E5B27/t51.2885-15/e35/c135.0.810.810/s320x320/44201838_182930449312265_1390536980778296579_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/d2a6d312e0424d8cc929af00e7326976/5C64527D/t51.2885-15/e35/c135.0.810.810/s480x480/44201838_182930449312265_1390536980778296579_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a27400b69c8b06a8e8218da7139986b7/5C7948DD/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44201838_182930449312265_1390536980778296579_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a27400b69c8b06a8e8218da7139986b7/5C7948DD/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44201838_182930449312265_1390536980778296579_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/949474c1381bc1bfc1e1a24b1f572c0c/5C752098/t51.2885-15/e35/44201838_182930449312265_1390536980778296579_n.jpg,,,,,,,,,,,false,,,,,,,
1349,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/d644f5085c68b2788f38b68f9b7dc6d8/5C75265A/t51.2885-15/e35/44378277_341245196678326_1876562711327540479_n.jpg,126,126,Já disponível em nossas lojas @emporiohd #euvoudeemporiohd #madrinha #formanda #maedenoiva #maedenoivo #festa,3,1910416331967319062,false,"{""street_address"": ""Av. Conselheiro Aguiar, n\u00ba 1076"", ""zip_code"": ""51011-031"", ""city_name"": ""Recife, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,258998495,Empório HD,emporio-hd,15638233,BqDKYg4BEwW,festa,maedenoiva,formanda,madrinha,euvoudeemporiohd,maedenoivo,,,,,,,,,,,,,,,,,,,1541959395,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/93d1e8d5ffc72c1423986461d8d6667b/5C668CEA/t51.2885-15/e35/c0.134.1080.1080/s150x150/44378277_341245196678326_1876562711327540479_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/79e7cbc0dac30e92d51f8496e06632db/5C6394A0/t51.2885-15/e35/c0.134.1080.1080/s240x240/44378277_341245196678326_1876562711327540479_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/18a2bb70a16247d0475bea0133d4dfc7/5C6B1C1A/t51.2885-15/e35/c0.134.1080.1080/s320x320/44378277_341245196678326_1876562711327540479_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/be081e0b1c36408887ec707138b3c4e2/5C84F340/t51.2885-15/e35/c0.134.1080.1080/s480x480/44378277_341245196678326_1876562711327540479_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/7addae6ef58ad650e35febbb2230c52c/5C86A3F1/t51.2885-15/sh0.08/e35/c0.134.1080.1080/s640x640/44378277_341245196678326_1876562711327540479_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7addae6ef58ad650e35febbb2230c52c/5C86A3F1/t51.2885-15/sh0.08/e35/c0.134.1080.1080/s640x640/44378277_341245196678326_1876562711327540479_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d644f5085c68b2788f38b68f9b7dc6d8/5C75265A/t51.2885-15/e35/44378277_341245196678326_1876562711327540479_n.jpg,,,,,,,,,,,false,,,,,,,
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/84c30f7d89cebd5eaf7d42194e7e0a36/5BEAC2EE/t51.2885-15/e35/44225597_2452769711429955_6241789538981493272_n.jpg,13,13,"Foundue de muuuuuuito queijo no pão 😝🧀🥖 Receita super simples que ajudará na hora de receber os convidados 🙃 ⠀
⠀
#CelebrarShopping #Importadora #Atacado #Dicas #PartyIdeas #DIY #HomeFood #InstaFood #Receitas #CheeseFondue #Bread ⠀⠀⠀",2,1910416106263577699,true,,,,,,3425135955,BqDKVOrBoRj,PartyIdeas,Importadora,Atacado,InstaFood,Receitas,DIY,CheeseFondue,Dicas,CelebrarShopping,HomeFood,Bread,,,,,,,,,,,,,,1541959391,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/4f727b00bb84565cc120c24b11dfee15/5BEB3551/t51.2885-15/e35/s150x150/44225597_2452769711429955_6241789538981493272_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/876f8f8b37312d224913eba11bb1d629/5BEB2417/t51.2885-15/e35/s240x240/44225597_2452769711429955_6241789538981493272_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/d412380270edcb442bb5a91a551ee2cc/5BEAD0E9/t51.2885-15/e35/s320x320/44225597_2452769711429955_6241789538981493272_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/fa8f4daea12da530f1190dba7258e92d/5BEB022E/t51.2885-15/e35/s480x480/44225597_2452769711429955_6241789538981493272_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/84c30f7d89cebd5eaf7d42194e7e0a36/5BEAC2EE/t51.2885-15/e35/44225597_2452769711429955_6241789538981493272_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/84c30f7d89cebd5eaf7d42194e7e0a36/5BEAC2EE/t51.2885-15/e35/44225597_2452769711429955_6241789538981493272_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/bf234b279d547e65145fa8111ef82233/5BEB05F2/t50.2886-16/45476702_1083596095143835_6090376637469914099_n.mp4,,,,,,,,,,,false,0,,,,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/6215a7135a92dcfcec7dc00d85497781/5C685647/t51.2885-15/e35/44367649_920509531671537_212987460776830875_n.jpg,8,8,"Esta chegando a hora!!!!!! Aniversário do grupo Four Glrs! .@four_girls_ofc
💖🎂🎉🎈🎁🎉🎶🎤
.
.
Será no feriado do dia 15 de novembro no Largo Teresa Batista Pelourinho a partir das 15:00h. Não percam!
Realização Fábrica de Talentos Eventos.
.
Esperamos por vocês lá!!!
.
Informações no WhatsApp (71) 98725-1206 responsável Beto Santos @beto_produtor 
Confira!
.
.
#fabricadetalentos #fourgirls #showdeaniversario
#modelos #desfile #moda #artistas
#nayanasalvador #apresentadoras #cantoras #Talento #pelourinho #festa #comemoração #juvenil #eventoemsalvador
#modelo #modelotop #modelofotografico #modelofotografica #estilo #passarela #brazilianmodels #modelobrasileira  #agenciademodelos #beleza #hashtagsemportugues #models #topmodel #photooftheday",2,1910416297013703373,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Salvador, Bahia, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213287181,"Salvador, Bahia, Brazil",salvador-bahia-brazil,1955532246,BqDKYAUnnLN,modelos,comemoração,estilo,modelotop,nayanasalvador,agenciademodelos,hashtagsemportugues,eventoemsalvador,fabricadetalentos,Talento,modelofotografico,models,brazilianmodels,modelofotografica,photooftheday,topmodel,cantoras,pelourinho,modelobrasileira,beleza,passarela,apresentadoras,modelo,fourgirls,1541959391,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/d823a9f08529bb15e145b3320f68f8ad/5C68285B/t51.2885-15/e35/c135.0.810.810/s150x150/44367649_920509531671537_212987460776830875_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/f2e646834014a9451a69ceee455fedb5/5C839AEE/t51.2885-15/e35/c135.0.810.810/s240x240/44367649_920509531671537_212987460776830875_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/3b59bb93f6f08c487e2d0166a7f67140/5C840156/t51.2885-15/e35/c135.0.810.810/s320x320/44367649_920509531671537_212987460776830875_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b86fa7a53a513d4f4a59022f5082c475/5C89540A/t51.2885-15/e35/c135.0.810.810/s480x480/44367649_920509531671537_212987460776830875_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/57f88c44c114b6ee47f0e2367b252946/5C6977ED/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44367649_920509531671537_212987460776830875_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/57f88c44c114b6ee47f0e2367b252946/5C6977ED/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44367649_920509531671537_212987460776830875_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6215a7135a92dcfcec7dc00d85497781/5C685647/t51.2885-15/e35/44367649_920509531671537_212987460776830875_n.jpg,,,,,juvenil,festa,desfile,moda,showdeaniversario,artistas,false,,,,,,,
