dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,location/address_json,location/has_public_page,location/id,location/name,location/slug,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,comments_disabled,tags/28,tags/29,video_view_count
809,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/54ce64d6743e379a3aea7f1e92b024e3/5C713D49/t51.2885-15/e35/44914647_1046824425526257_913849068395045682_n.jpg,8,8,"Por do sol em São Miguel do Gostoso, uma vila de pescadores localizada a, mais ou menos, 100 km de Natal/RN. #praia #ferias #viagens #brazil #viagenspelobrasil #saomigueldogostoso #natal",0,1910386791475938106,false,,9143532367,BqDDqpJhYM6,brazil,saomigueldogostoso,viagens,praia,natal,viagenspelobrasil,ferias,,1541955873,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/877ee0c3752b1949ccb1e973af277c9e/5C79157C/t51.2885-15/e35/c135.0.809.809/s150x150/44914647_1046824425526257_913849068395045682_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/30c83efb0a025797095a74cf1832c785/5C85FB36/t51.2885-15/e35/c135.0.809.809/s240x240/44914647_1046824425526257_913849068395045682_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/f24ff6535cb8d64f230d17ae1ae39386/5C6A498C/t51.2885-15/e35/c135.0.809.809/s320x320/44914647_1046824425526257_913849068395045682_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/de2f8829985c6cb3d2c84cb4548e7b2e/5C872DD6/t51.2885-15/e35/c135.0.809.809/s480x480/44914647_1046824425526257_913849068395045682_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/2175fc6e187a384023f8dec04cc5ee38/5C816B76/t51.2885-15/sh0.08/e35/c135.0.809.809/s640x640/44914647_1046824425526257_913849068395045682_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2175fc6e187a384023f8dec04cc5ee38/5C816B76/t51.2885-15/sh0.08/e35/c135.0.809.809/s640x640/44914647_1046824425526257_913849068395045682_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/54ce64d6743e379a3aea7f1e92b024e3/5C713D49/t51.2885-15/e35/44914647_1046824425526257_913849068395045682_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""S\u00e3o Miguel do Gostoso"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,228740788,São Miguel do Gostoso,sao-miguel-do-gostoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/7946dc84baf5f98d7cdda03677ecb1fc/5C7CA0CB/t51.2885-15/e35/43068838_295558181070285_6831179501034798306_n.jpg,11,11,"〰 Bojo Maxxi B-A-B-A-D-O que dá super volume 😍 peça já o seu ✈📦
💎
📞 WhatsApp 54 981097051📞
💎
〰Link para efetuar sua encomenda : http://bit.ly/2EueUbF
🌊 Parcelamos em até 2x no dinheiro.
🌊 Parcelamento em até 18x nos cartões. 💎Deposito Bancário 10% de Desconto.
#biquinispersonalizados #BiquinisAndressaOliveira 
#Bikini #bikini #bikinis #beachwear #beach #biquini #biquinis #modapraia #verão2018 #verão2019 #look #Praia #praiana #sol #mar #ferias #saidadepraia #viajar #tripp #férias #descanso #domingo #domingou #findi",0,1910386755968627190,false,,1951783487,BqDDqIFHvH2,verão2019,verão2018,sol,biquinis,domingou,BiquinisAndressaOliveira,bikinis,viajar,1541955869,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/3df3f80df28565277e49e51aea80ebce/5C86ED89/t51.2885-15/e35/s150x150/43068838_295558181070285_6831179501034798306_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/62343243e9a1ac8d85aaab401524937e/5C6EBCC3/t51.2885-15/e35/s240x240/43068838_295558181070285_6831179501034798306_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/b8f121b110a510574c943202cbe02f81/5C827679/t51.2885-15/e35/s320x320/43068838_295558181070285_6831179501034798306_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/4485250603f036d3b44cc83fceafce3e/5C78C723/t51.2885-15/e35/s480x480/43068838_295558181070285_6831179501034798306_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/0b5c76d8d8a8fedecb750a0a8b3fb89d/5C7EAB2E/t51.2885-15/sh0.08/e35/s640x640/43068838_295558181070285_6831179501034798306_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0b5c76d8d8a8fedecb750a0a8b3fb89d/5C7EAB2E/t51.2885-15/sh0.08/e35/s640x640/43068838_295558181070285_6831179501034798306_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7946dc84baf5f98d7cdda03677ecb1fc/5C7CA0CB/t51.2885-15/e35/43068838_295558181070285_6831179501034798306_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Nova Petr\u00f3polis"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,218288960,Nova Petrópolis,nova-petropolis,Praia,beach,biquini,mar,Bikini,praiana,férias,modapraia,saidadepraia,domingo,look,findi,descanso,beachwear,biquinispersonalizados,bikini,ferias,tripp,,,,,,,,,,,,false,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/3e6845e2b5b49de245494a29c5e49520/5C893533/t51.2885-15/e35/43341553_314580282697056_3887445265666611280_n.jpg,11,11,😍😍 #vistoparabrasileiros#estadosunidos#turismo#viagem#viagens#viajando#aroundtheworld#viajar#viagem#ferias#melhordomundo#visiting#holiday#turismo#turistando#ferias2016#travelgram#viagens#mochilando#travelgram#mundo#visiting#instatravel#follow#photooftheday#fun#trip#miami#noronha#viagens#tiosam#dicasdeviagem#vistoparabrasileiros#estadosunidos#turismo#viagem#usa#america#unitedstates,0,1910386618024848548,false,,453907954,BqDDoHnB-yk,mundo,viajando,mochilando,unitedstates,follow,trip,america,usa,1541955853,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/6d88c732a157c571daf81be3477df7f1/5C678271/t51.2885-15/e35/s150x150/43341553_314580282697056_3887445265666611280_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/8718499c40aa4b93bd8244f8283c84db/5C84573B/t51.2885-15/e35/s240x240/43341553_314580282697056_3887445265666611280_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/03048ad2b8f9865a7735ad26621a66d9/5C73FE81/t51.2885-15/e35/s320x320/43341553_314580282697056_3887445265666611280_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/c92c361c8e2ebf2d7b7a209868b23fb2/5C86E0DB/t51.2885-15/e35/s480x480/43341553_314580282697056_3887445265666611280_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/fd80d01fa7f97ce67fce7bb05a92980d/5C66B1D6/t51.2885-15/sh0.08/e35/s640x640/43341553_314580282697056_3887445265666611280_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/fd80d01fa7f97ce67fce7bb05a92980d/5C66B1D6/t51.2885-15/sh0.08/e35/s640x640/43341553_314580282697056_3887445265666611280_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3e6845e2b5b49de245494a29c5e49520/5C893533/t51.2885-15/e35/43341553_314580282697056_3887445265666611280_n.jpg,,,,,,visiting,viajar,aroundtheworld,turismo,travelgram,melhordomundo,ferias2016,holiday,photooftheday,estadosunidos,noronha,instatravel,viagem,miami,dicasdeviagem,vistoparabrasileiros,viagens,tiosam,fun,ferias,,,,,,,,,,false,turistando,,
1231,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/b08fefeef89c1a6904488e0e3e9abc0f/5C6B3926/t51.2885-15/e35/44339202_332539844229677_2169014658492638748_n.jpg,22,22,"É considerada uma das praias mais bonitas do Brasil. Carneiros ainda é selvagem e encantadora. Com águas calmas e quentes praticamente durante todo o ano.Tem como uma de suas principais atrações a Capela de São Benedito, construída no século XVIII, recomendo para todos os amantes de paz 🌿
.
.
.
.
#portodegalinhas #pernambuco #brasil #ferias #praia #recife #viagem #nordeste #beach #mar #brazil #nature #sol #sun #muroalto #bluefeed #feedazul #carneiros #feedorganizado #feliz #lizpreset #momentos #carneiros #eglise #church #capela",3,1910386570150761292,false,,41018228,BqDDnbBg1NM,momentos,feliz,sol,nordeste,bluefeed,capela,church,brazil,1541955847,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/03b47373ecd0fa870c0f1e715015baff/5C85B738/t51.2885-15/e35/c0.61.875.875/s150x150/44339202_332539844229677_2169014658492638748_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/1e31b4e7573ba4dedd72d0dd3fb00006/5C658472/t51.2885-15/e35/c0.61.875.875/s240x240/44339202_332539844229677_2169014658492638748_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/63e4c45e95e43b9b00210994b61e6fad/5C7B0BC8/t51.2885-15/e35/c0.61.875.875/s320x320/44339202_332539844229677_2169014658492638748_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/3171251bb2d3cc99628cc3a6607f7b90/5C6DBF92/t51.2885-15/e35/c0.61.875.875/s480x480/44339202_332539844229677_2169014658492638748_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/f6783940bd272cee8ac319eb6d43a86e/5C7DD371/t51.2885-15/sh0.08/e35/c0.61.875.875/s640x640/44339202_332539844229677_2169014658492638748_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f6783940bd272cee8ac319eb6d43a86e/5C7DD371/t51.2885-15/sh0.08/e35/c0.61.875.875/s640x640/44339202_332539844229677_2169014658492638748_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b08fefeef89c1a6904488e0e3e9abc0f/5C6B3926/t51.2885-15/e35/44339202_332539844229677_2169014658492638748_n.jpg,"{""street_address"": ""Sitio Praia Dos Carneiros"", ""zip_code"": ""55578-000"", ""city_name"": ""Tamandar\u00e9, Pernambuco, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,1591415577815795,Carneiros Beach,carneiros-beach,feedazul,sun,carneiros,portodegalinhas,pernambuco,beach,muroalto,mar,nature,feedorganizado,praia,viagem,recife,brasil,eglise,lizpreset,ferias,,,,,,,,,,,,,false,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/35e15a4f8be647ae9046fe752517f4fe/5C743729/t51.2885-15/e35/43098317_2242009289360924_1908590800405994770_n.jpg,9,9,Muito bom flutuar no cristalino Rio Sucuri com meu amigo @paulocesardos5430! 😀🙏🏼💦🤗🐠🐟📸🌱 #bonitoms #ecotourism #ecotourbonito #natureza #rios #river #sucuri #snake🐍 #peixes #fauna #flora #bonitandoembonito #ferias #bomdemais #gracias #thanksgod,0,1910386557047997638,false,,460358199,BqDDnO0hwTG,rios,natureza,flora,bonitoms,bomdemais,bonitandoembonito,thanksgod,gracias,1541955845,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/39b07861f9b2507cabfae187357a8340/5C89A816/t51.2885-15/e35/s150x150/43098317_2242009289360924_1908590800405994770_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/c1777e0a524e52ccf4932d44b8623f54/5C840310/t51.2885-15/e35/s240x240/43098317_2242009289360924_1908590800405994770_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/4055187e0559f66f1526afe994594584/5C7A0C6E/t51.2885-15/e35/s320x320/43098317_2242009289360924_1908590800405994770_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/ed010690140bb7085e89febd32fd354f/5C812129/t51.2885-15/e35/s480x480/43098317_2242009289360924_1908590800405994770_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/c6f2537015c9f2ba6958a0e5eaaaa451/5C878A93/t51.2885-15/sh0.08/e35/s640x640/43098317_2242009289360924_1908590800405994770_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c6f2537015c9f2ba6958a0e5eaaaa451/5C878A93/t51.2885-15/sh0.08/e35/s640x640/43098317_2242009289360924_1908590800405994770_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/35e15a4f8be647ae9046fe752517f4fe/5C743729/t51.2885-15/e35/43098317_2242009289360924_1908590800405994770_n.jpg,"{""street_address"": ""Rua Coronel Pilad Rebua"", ""zip_code"": ""79290-000"", ""city_name"": ""Bonito, Mato Grosso do Sul"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,555626871302478,Rio Sucuri Bonito MS,rio-sucuri-bonito-ms,peixes,snake,sucuri,fauna,river,ecotourism,ferias,ecotourbonito,,,,,,,,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/31c68cd62746515e1e8694a817aa0dc4/5C7EAC52/t51.2885-15/e35/44873926_1019435561574478_5321086222890478527_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/de2d43d6b26694975d7583e00e4eb19e/5C66113D/t51.2885-15/e35/44595582_726830771012338_6598641643976148157_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/dad36c9822537d23f2157a8579191a01/5C7C6417/t51.2885-15/e35/44389053_266514854054272_3563944139836785833_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/65843c373408210a491f727ebebc8bd1/5C7D13B5/t51.2885-15/e35/44189227_2355352714494729_1676239271365992279_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/910cc2ec5f8ed1c37467afdaf3da1412/5C7E9981/t51.2885-15/e35/45841984_595772407519441_5948428623576317184_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/eeb9b6fc777c58efd55ce816455c4a49/5C66A814/t51.2885-15/e35/43816374_263285044386462_2347942266518813752_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a333387fab6a9f1919195bbf50085696/5C85FFEB/t51.2885-15/e35/43556129_504099120098451_6071345315968207914_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ea58cd96027cdcb48d7209d8402d4ac9/5C83A916/t51.2885-15/e35/43126983_1018479311690471_3411072206009410199_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/59af49d1938bb77c3e5e47abf4cccade/5C843DD0/t51.2885-15/e35/44315661_285488805421429_2062729354857382733_n.jpg,false,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/42e60d6511dc8cc474d66ec4b42acd87/5C7B7199/t51.2885-15/e35/45828832_181124629491271_4431849718357623783_n.jpg,27,27,"☀️💋
_____
#Salvador #Bahia
#Brasil #Ferias 
#FarolDaBarra
#SalvadorMeuAmor
#wanderlust 
#beautiful #destinations
#travel #tourism
#ilovetravel #salvadormeuamor
#nordesteseulindo",0,1910386556839810795,false,,187078892,BqDDnOoHlbr,beautiful,FarolDaBarra,ilovetravel,Brasil,Salvador,wanderlust,salvadormeuamor,travel,1541955845,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/a9fa602f6c139d62ec6323773bd6c083/5C805FDB/t51.2885-15/e35/s150x150/45828832_181124629491271_4431849718357623783_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/baf522f5b225fefea411866e64707eda/5C662891/t51.2885-15/e35/s240x240/45828832_181124629491271_4431849718357623783_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/b4589ad6522287b71ee908b2755d0ecb/5C79C22B/t51.2885-15/e35/s320x320/45828832_181124629491271_4431849718357623783_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/94c9366f7403ac64c3b1a98949a446c1/5C701B71/t51.2885-15/e35/s480x480/45828832_181124629491271_4431849718357623783_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/62f1462ca6d50248831bbc0e6563a916/5C67677C/t51.2885-15/sh0.08/e35/s640x640/45828832_181124629491271_4431849718357623783_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/62f1462ca6d50248831bbc0e6563a916/5C67677C/t51.2885-15/sh0.08/e35/s640x640/45828832_181124629491271_4431849718357623783_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/42e60d6511dc8cc474d66ec4b42acd87/5C7B7199/t51.2885-15/e35/45828832_181124629491271_4431849718357623783_n.jpg,"{""street_address"": ""Rua Bahia"", ""zip_code"": ""41830-161"", ""city_name"": ""Salvador, Bahia, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,233974140674263,Salvador Bahia Brasil,salvador-bahia-brasil,nordesteseulindo,SalvadorMeuAmor,Ferias,tourism,Bahia,destinations,,,,,,,,,,,,,,,,,,,,,,,,false,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/ec790d409af76acda07f2aaff9929667/5C65046C/t51.2885-15/e35/44738331_726162671089633_5294141494240116705_n.jpg,12,12,Bora lá...Começar mais um dia...muita coisa ainda pra fazer...Bora pra Calgary...#calgary #canada #keepwalking #ferias #vacation #travelling #travel #feriastop #natureza #lugareslindos,0,1910386524300250540,false,,4344540691,BqDDmwUnA2s,canada,natureza,lugareslindos,travel,vacation,keepwalking,feriastop,calgary,1541955842,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/6cc928c1d352a34c952d8b2e687ef43b/5C653234/t51.2885-15/e35/c0.135.1080.1080/s150x150/44738331_726162671089633_5294141494240116705_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/4e12fae58a5cb495ff571438e1a2d5c8/5C86257E/t51.2885-15/e35/c0.135.1080.1080/s240x240/44738331_726162671089633_5294141494240116705_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/7b432b0539d316da63b6fe47420c1198/5C6D3BC4/t51.2885-15/e35/c0.135.1080.1080/s320x320/44738331_726162671089633_5294141494240116705_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/140c1c0f5d0474090ac0c44d20a51d7f/5C84129E/t51.2885-15/e35/c0.135.1080.1080/s480x480/44738331_726162671089633_5294141494240116705_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/739fbc35f543628dbc50cf473f55203a/5C66122F/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44738331_726162671089633_5294141494240116705_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/739fbc35f543628dbc50cf473f55203a/5C66122F/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44738331_726162671089633_5294141494240116705_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ec790d409af76acda07f2aaff9929667/5C65046C/t51.2885-15/e35/44738331_726162671089633_5294141494240116705_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Vancouver, British Columbia"", ""region_name"": """", ""country_code"": ""CA"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213819997,"Vancouver, British Columbia",vancouver-british-columbia,ferias,travelling,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/a7df9e0c18b2ac23233958a8a2b125e5/5C6F14DA/t51.2885-15/e35/44564140_2172633326328992_2118886718212342834_n.jpg,7,7,"Nuestra hermosa 🌻🌷
し✿しA holografica 
#pupee #pupeehandmadedesign #pupeehandbag #must 
#tendencias 2019
#backpack #mochilasfemininas #showroom #ferias #feriasencordoba🔜 •|| presentes este domingo 11/11 en #riocuarto 
@newferiaitinerante 🎪",0,1910386429659090764,false,,5608654412,BqDDlYLjo9M,tendencias,pupeehandbag,pupee,backpack,riocuarto,mochilasfemininas,feriasencordoba,pupeehandmadedesign,1541955830,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/dc8c6b855c38aca66193d1e5edaf59a1/5C6657D5/t51.2885-15/e35/c0.135.1080.1080/s150x150/44564140_2172633326328992_2118886718212342834_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/0336f6e68b8d351f8062f92116587739/5C84EED3/t51.2885-15/e35/c0.135.1080.1080/s240x240/44564140_2172633326328992_2118886718212342834_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/873a07b2aff46042e71e7c1641bf846a/5C67FAAD/t51.2885-15/e35/c0.135.1080.1080/s320x320/44564140_2172633326328992_2118886718212342834_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/7aa4a45a0552985737ab2a40ef6b6b2d/5C7D91EA/t51.2885-15/e35/c0.135.1080.1080/s480x480/44564140_2172633326328992_2118886718212342834_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/b34a68887185e549d1ff28e05a41aec7/5C7E8242/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44564140_2172633326328992_2118886718212342834_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b34a68887185e549d1ff28e05a41aec7/5C7E8242/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44564140_2172633326328992_2118886718212342834_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a7df9e0c18b2ac23233958a8a2b125e5/5C6F14DA/t51.2885-15/e35/44564140_2172633326328992_2118886718212342834_n.jpg,,,,,,showroom,ferias,must,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,
628,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/2469653c629473035d36ff1b1a11d4f5/5C7DDA96/t51.2885-15/e35/44451550_307847863276596_2922502695011927382_n.jpg,8,8,Viver é leve ✨ #day2 #ferias #pipa #meulugarnomundo,0,1910386329213371353,false,,205653934,BqDDj6ohoPZ,pipa,ferias,day2,meulugarnomundo,,,,,1541955818,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/7ef7d559757be0a8bda0a012964f3794/5C8121E5/t51.2885-15/e35/c226.0.628.628/s150x150/44451550_307847863276596_2922502695011927382_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/61af3a7e834740747e1a2d4f3eb1819c/5C798AAF/t51.2885-15/e35/c226.0.628.628/s240x240/44451550_307847863276596_2922502695011927382_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/9f980ba9f57ab2cef26970ba4e5613e2/5C806815/t51.2885-15/e35/c226.0.628.628/s320x320/44451550_307847863276596_2922502695011927382_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/1c78cc3926c107b6d2ed55f64fc8cb97/5C841A4F/t51.2885-15/e35/c226.0.628.628/s480x480/44451550_307847863276596_2922502695011927382_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/f4d9fe9c54c0ff27b7221763c769398e/5C767069/t51.2885-15/e35/c226.0.628.628/44451550_307847863276596_2922502695011927382_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f4d9fe9c54c0ff27b7221763c769398e/5C767069/t51.2885-15/e35/c226.0.628.628/44451550_307847863276596_2922502695011927382_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2469653c629473035d36ff1b1a11d4f5/5C7DDA96/t51.2885-15/e35/44451550_307847863276596_2922502695011927382_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,
1271,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/4e6b2c6f18899d7a68265fc54c37ce44/5C8216B4/t51.2885-15/e35/43985638_1603307829770733_61290097770485395_n.jpg,7,7,"@altogiro
Uma pausa para observar a beleza da natureza 🌿⠀
#altogiro #natureza
#paisagem #avontade #felicidade #alegria #love #descanso #ferias #finaldesemana #montanha #foco #fé #energia #emocao #determinacao #urbanova #saojosedoscampos #ubatuba  #caragutatuba  #parqueecologico #colecaosabrinasato ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀",0,1910386300465537071,false,,3302193327,BqDDjf3BWAv,love,determinacao,avontade,ubatuba,altogiro,caragutatuba,alegria,energia,1541955815,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/6d62c2905302893e56deda2561e74e6b/5C73A0F6/t51.2885-15/e35/c0.76.864.864/s150x150/43985638_1603307829770733_61290097770485395_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/954838f83084995c0432ff8977ca6179/5C70D943/t51.2885-15/e35/c0.76.864.864/s240x240/43985638_1603307829770733_61290097770485395_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/fc9cbf85a218f0b5612a95d1349ef123/5C64D5FB/t51.2885-15/e35/c0.76.864.864/s320x320/43985638_1603307829770733_61290097770485395_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/6ce75dcf76cfcaa608fe9356768322f4/5C6577A7/t51.2885-15/e35/c0.76.864.864/s480x480/43985638_1603307829770733_61290097770485395_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/8fffbec9ed70351920fa0e26899ff914/5C683357/t51.2885-15/sh0.08/e35/c0.76.864.864/s640x640/43985638_1603307829770733_61290097770485395_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8fffbec9ed70351920fa0e26899ff914/5C683357/t51.2885-15/sh0.08/e35/c0.76.864.864/s640x640/43985638_1603307829770733_61290097770485395_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4e6b2c6f18899d7a68265fc54c37ce44/5C8216B4/t51.2885-15/e35/43985638_1603307829770733_61290097770485395_n.jpg,,,,,,urbanova,saojosedoscampos,descanso,montanha,natureza,finaldesemana,emocao,colecaosabrinasato,fé,paisagem,parqueecologico,foco,felicidade,ferias,,,,,,,,,,,,,,,,false,,,
